,Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2065,2015-10-20,269.8,14744150.0,3977971670.0,20533407.996,46972.0,0.612539,3.0,827.0,9.61666666667,384372.025349,60883825480.1,864439.2,29.84547675,1.01653567061,6.26042294322,290886.0,138080.0,88622801.0,135153.0,85735.0,1577569.83549,315188.0,85037764.0
2066,2015-10-21,269.1,14747775.0,3968626252.5,17489825.2984,47065.0,0.643368337931,1.0,829.0,8.98333333333,438849.950201,60883825480.1,983560.5,30.92973723,1.16909230792,6.10789537418,309724.0,161031.0,88783832.0,154119.0,90701.0,1461543.98073,312636.0,84130269.0
2067,2015-10-22,273.95,14751700.0,4041228215.0,25322556.8264,47147.0,0.524851579618,1.0,896.0,8.13333333333,475168.56677,60883825480.1,1083198.3,29.269015,1.17712789921,7.22657330994,289944.0,149891.0,88933723.0,146034.0,89783.0,1621906.31296,335902.0,92020442.0
2068,2015-10-23,277.43,14755550.0,4093632236.5,20969687.9336,47227.0,0.520110136364,0.0,1138.0,7.8,466088.912628,60883825480.1,1075873.54,28.1587973,1.30048451469,7.35780894804,281281.0,146222.0,89079945.0,138481.0,87357.0,1442045.16597,298197.0,82728670.0
2069,2015-10-24,279.9,14759025.0,4131051097.5,15134081.82,47306.0,0.573187633094,0.0,1119.0,8.36666666667,420690.641917,60883825480.1,980489.7,28.61850485,1.32490785714,6.96237014209,323968.0,140827.0,89220772.0,137519.0,82729.0,1438771.54114,264396.0,74004369.0
2070,2015-10-25,295.01,14762900.0,4355203129.0,34299506.0256,47384.0,0.509111322581,0.0,1005.0,8.41666666667,469115.464008,60883825480.1,1150243.99,24.19684513,1.24511365697,8.97163217871,278147.0,128209.0,89348981.0,122953.0,77733.0,1349019.65013,313144.0,92380642.0
2071,2015-10-26,284.95,14766700.0,4207771165.0,23638781.2332,47460.0,0.501171947368,0.0,1021.0,7.01666666667,460035.809866,60883825480.1,1089933.75,25.28704706,1.22891778844,8.64745400306,277058.0,126041.0,89475022.0,122497.0,77157.0,1555314.87485,311249.0,88690534.0
2072,2015-10-27,294.73,14770650.0,4353353674.5,32420944.1352,47544.0,0.532480018987,0.0,985.0,7.38333333333,478195.11815,60883825480.1,1173025.4,30.03937533,1.07158725581,8.28355118672,282636.0,141609.0,89616631.0,140035.0,90746.0,1817399.43008,371412.0,109466158.0
2073,2015-10-28,298.95,14774050.0,4416702247.5,37507904.6835,47622.0,0.576889411765,0.0,1101.0,10.15,411610.987775,60883825480.1,1024800.6,28.96944937,0.900149459192,6.62127101451,274092.0,154774.0,89771405.0,152309.0,99545.0,1982987.32026,380826.0,113847827.0
2074,2015-10-29,310.36,14777750.0,4586422490.0,45043648.0032,47710.0,0.598327013514,1.0,1126.0,7.61666666667,458010.013458,62253982449.8,1158573.88,33.48909435,0.777191552607,6.99528975619,297971.0,165622.0,89937027.0,162879.0,99444.0,2282588.66554,480319.0,149071857.0
2075,2015-10-30,329.2,14781850.0,4866185020.0,55263289.9077,47800.0,0.552608969512,0.0,1362.0,6.9,507524.609508,62253982449.8,1360583.6,33.21211626,0.761741892913,8.24906085923,298795.0,164938.0,90101965.0,162589.0,94783.0,2576175.75345,542572.0,178614779.0
2076,2015-10-31,310.92,14785650.0,4597154298.0,37428890.4535,47878.0,0.515852118421,0.0,1270.0,7.38333333333,470388.662471,62253982449.8,1190201.76,28.36131688,0.975754444522,7.66428251294,318120.0,155292.0,90257257.0,153148.0,83789.0,1892685.65374,392312.0,121977590.0
2077,2015-11-01,311.5,14789625.0,4606968187.5,25642526.9142,47963.0,0.535353591195,0.0,1205.0,8.5,492051.298242,62253982449.8,1246623.0,27.61874593,1.04428360569,7.9581162862,305108.0,156648.0,90413905.0,151460.0,88832.0,1808217.9387,383229.0,119375905.0
2078,2015-11-02,340.69,14793250.0,5039912342.5,70310557.4196,48049.0,0.598349689655,0.0,991.0,8.4,448726.026699,62253982449.8,1245221.95,30.92341672,0.791673178193,7.79940591021,298505.0,159656.0,90573561.0,154645.0,94504.0,2318357.45566,461680.0,157289900.0
2079,2015-11-03,409.0,14797200.0,6052054800.0,171565483.282,48153.0,0.6632265,4.0,962.0,7.48333333333,488956.635989,62253982449.8,1628638.0,32.90854536,0.632612484225,9.14826402737,360192.0,178027.0,90751588.0,175214.0,105370.0,2921589.02777,629453.0,257446389.0
2080,2015-11-04,437.05,14801075.0,6468809828.75,240097870.246,48272.0,0.773893503226,2.0,1039.0,9.88333333333,479672.64923,62253982449.8,1713673.05,46.51890714,0.510938719471,8.11701843966,392233.0,211121.0,90962709.0,206942.0,125397.0,11707414.8602,767411.0,335396983.0
2081,2015-11-05,400.0,14804800.0,5921920000.0,144544320.094,48386.0,0.768430583893,1.0,1077.0,7.76666666667,461104.675711,62253982449.8,1504000.0,35.65030072,0.505491681422,7.9439696608,374641.0,189326.0,91152035.0,187209.0,121820.0,3874950.61169,743830.0,297532097.0
2082,2015-11-06,388.38,14808225.0,5751218425.5,104939430.582,48477.0,0.670328883212,1.0,967.0,9.2,423968.728674,62253982449.8,1342629.66,32.5182418,0.621828069144,8.1266094883,354664.0,165214.0,91317249.0,162759.0,102945.0,2867169.80203,555941.0,215916541.0
2083,2015-11-07,387.38,14812300.0,5737988774.0,41397271.7125,48565.0,0.544952944785,1.0,1056.0,8.81666666667,504429.947255,62253982449.8,1589032.76,27.24627205,0.992141175062,9.83342776695,317500.0,161595.0,91478844.0,158223.0,95123.0,2299911.46834,413449.0,160161961.0
2084,2015-11-08,381.51,14815800.0,5652375858.0,34651606.9748,48644.0,0.564960357143,0.0,940.0,8.71666666667,433252.715433,62253982449.8,1344441.24,24.18116382,1.06697052371,9.9747096487,333196.0,134785.0,91613629.0,130392.0,82112.0,2106559.62605,330281.0,126005472.0
2085,2015-11-09,378.8,14819475.0,5613617130.0,49017974.283,48733.0,0.60688114966,2.0,1026.0,8.55,454915.351205,62253982449.8,1402696.4,28.22602453,0.729125253247,9.18025066265,310788.0,152795.0,91766424.0,149909.0,97277.0,2906015.99551,507869.0,192380718.0
2086,2015-11-10,353.58,14823050.0,5241134019.0,78245096.3488,48813.0,0.55996806993,4.0,954.0,9.16666666667,442536.702193,62253982449.8,1273595.16,27.36790426,0.814137376847,8.2684876972,295638.0,154030.0,91920454.0,151205.0,95182.0,2580989.22593,442431.0,156434921.0
2087,2015-11-11,309.9,14827475.0,4595034502.5,92221766.362,48912.0,0.564048615819,1.0,857.0,7.68333333333,579380.209973,65848255179.7,1380604.5,30.2843787,0.66355614841,8.0662103658,340384.0,171159.0,92091613.0,166407.0,98294.0,3860070.4571,671383.0,208061443.0
2088,2015-11-12,331.6,14831125.0,4918001050.0,56103254.6262,48991.0,0.547871479452,3.0,982.0,8.51666666667,477906.839865,65848255179.7,1218630.0,25.54702522,0.720277627023,7.90194463717,301266.0,154219.0,92245832.0,151858.0,93415.0,2970257.4199,510220.0,169188929.0
2089,2015-11-13,332.2,14835300.0,4928286660.0,35918626.0886,49073.0,0.493198628743,2.0,1204.0,7.76666666667,546646.864777,65848255179.7,1395572.2,26.23777854,0.96770116799,8.88967437002,299301.0,156988.0,92402820.0,153761.0,92003.0,2861605.14895,434122.0,144215203.0
2090,2015-11-14,331.9,14839100.0,4925097290.0,23982824.104,49153.0,0.531593092105,1.0,1104.0,9.33333333333,497546.846983,65848255179.7,1269517.5,25.03323565,0.912929517921,8.13454329927,348007.0,156065.0,92558885.0,152490.0,89418.0,3242922.67523,418981.0,139059749.0
2091,2015-11-15,322.33,14842725.0,4784255549.25,34851429.837,49226.0,0.508644296552,1.0,975.0,8.11666666667,474633.505345,65848255179.7,1175537.51,22.58995092,1.06286094013,8.48965825792,301039.0,138467.0,92697352.0,135870.0,78622.0,2128062.23135,343130.0,110601252.0
2092,2015-11-16,329.32,14847125.0,4889455205.0,28628567.5235,49310.0,0.479200732955,0.0,892.0,7.03333333333,576106.875454,65848255179.7,1457241.0,25.8693141,1.04887231068,9.65431092738,310746.0,150942.0,92848294.0,147945.0,86460.0,2538621.21887,421882.0,138934071.0
2093,2015-11-17,335.95,14851150.0,4989243842.5,32793891.7088,49398.0,0.549028975155,0.0,727.0,8.18333333333,527006.857659,65848255179.7,1360933.45,26.60929107,1.04447390461,8.59967804921,321631.0,158254.0,93006548.0,156496.0,95146.0,1856400.16222,387851.0,130298464.0
2094,2015-11-18,334.46,14854650.0,4968286239.0,25422981.2093,49490.0,0.662569764286,1.0,891.0,8.93333333333,458266.832747,65848255179.7,1179974.88,28.65607622,0.793721369265,6.99920444637,328378.0,168587.0,93175135.0,166056.0,103408.0,2009885.64119,444488.0,148663615.0
2095,2015-11-19,329.0,14858150.0,4888331350.0,28290931.152,49572.0,0.589680107143,2.0,987.0,10.5,458266.832747,65848255179.7,1159725.0,25.51230756,0.946899838559,7.50334819262,297379.0,154561.0,93329696.0,153203.0,93780.0,2024646.99395,372267.0,122475995.0
2096,2015-11-20,320.62,14862125.0,4765094517.5,35862566.2785,49654.0,0.520788742138,0.0,990.0,7.525,520460.18862,65848255179.7,1282480.0,25.68798169,1.09416374499,8.26723737817,298609.0,155128.0,93484824.0,152649.0,91304.0,2253779.26709,365576.0,117210976.0
2097,2015-11-21,325.56,14866575.0,4839962157.0,14198539.9096,49739.0,0.482332157303,3.0,1016.0,7.25,582653.544493,65848255179.7,1456881.0,25.20808542,1.42460690934,9.17131040214,334688.0,158852.0,93643676.0,155181.0,86311.0,1611089.44016,314122.0,102265473.0
2098,2015-11-22,322.33,14870925.0,4793345255.25,11258958.92,49808.0,0.40130741954,0.0,1051.0,7.03333333333,569560.206415,65848255179.7,1409226.76,22.28715044,1.87528227984,11.1344992257,265164.0,126564.0,93770240.0,122866.0,77790.0,1104568.38641,233138.0,75147447.0
2099,2015-11-23,324.49,14874925.0,4826764413.25,13615387.4073,49896.0,0.552857575,1.0,1175.0,8.4,523733.52314,65848255179.7,1306072.25,25.51151834,1.46580479887,9.15270185987,324317.0,142698.0,93912938.0,139554.0,86411.0,1278362.90375,274593.0,89102741.0
2100,2015-11-24,321.1,14878725.0,4777558597.5,16374683.094,49975.0,0.522624796053,2.0,832.0,8.71666666667,549490.493162,72722780642.5,1227886.4,24.94506527,1.34394354485,8.18285440102,307413.0,150056.0,94062994.0,147186.0,94471.0,1414610.27227,284536.0,91364433.0
2101,2015-11-25,325.0,14882575.0,4836836875.0,25111070.299,50056.0,0.530170850649,4.0,1147.0,7.21666666667,556720.631229,72722780642.5,1259375.0,25.58035035,1.18068865738,8.26020083561,307690.0,152463.0,94215457.0,149233.0,91808.0,1858049.90945,328198.0,106664445.0
2102,2015-11-26,348.0,14886625.0,5180545500.0,73195270.6758,50148.0,0.569060333333,2.0,960.0,8.23333333333,585641.183501,72722780642.5,1419492.0,29.18544934,0.904509579115,8.61708249863,319759.0,164730.0,94380187.0,162573.0,97628.0,2148058.27435,450963.0,156934988.0
2103,2015-11-27,359.54,14890350.0,5353676439.0,40156994.3037,50233.0,0.570497926174,0.0,1205.0,8.85,538645.28606,72722780642.5,1348275.0,25.41874713,0.842653926375,8.60203905856,284894.0,156739.0,94536926.0,155381.0,94035.0,2195779.20855,445023.0,160003408.0
2104,2015-11-28,353.88,14894000.0,5270688720.0,21634897.782,50322.0,0.612602863014,1.0,1182.0,8.3,527800.078958,72722780642.5,1301570.64,28.0049699,1.17812545917,7.58482208832,349162.0,171602.0,94708528.0,167772.0,94666.0,2064689.21499,312191.0,110478101.0
2105,2015-11-29,363.98,14897925.0,5422546741.5,23486321.6954,50393.0,0.455331987261,2.0,1102.0,7.71666666667,567565.838331,72722780642.5,1436265.08,21.63065329,1.78164822865,10.9841468973,269023.0,130758.0,94839286.0,128467.0,82979.0,1270903.66977,221480.0,80614403.0
2106,2015-11-30,372.53,14901675.0,5551320987.75,51791731.6036,50492.0,0.663142446667,0.0,1191.0,11.2166666667,542260.355094,72722780642.5,1408908.46,32.24050832,0.942246085205,8.18262232625,384237.0,172183.0,95011469.0,169951.0,103538.0,2271903.22713,401381.0,149526592.0
2107,2015-12-01,359.32,14906475.0,5356194597.0,44265192.671,50594.0,0.536199416667,0.0,1045.0,6.76666666667,694093.25452,72722780642.5,1736234.24,32.66538323,1.05637499183,9.41538274658,365897.0,184404.0,95195873.0,182458.0,109091.0,2663137.25754,457413.0,164357757.0
2108,2015-12-02,360.98,14910150.0,5382265947.0,34787805.3576,50692.0,0.667464877551,2.0,1230.0,8.36666666667,531415.147992,72722780642.5,1337791.88,31.42432556,0.746842219078,7.54633641138,339855.0,177277.0,95373150.0,175833.0,106626.0,2701487.04874,496223.0,179126440.0
2109,2015-12-03,362.49,14913750.0,5406085237.5,32249807.7032,50787.0,0.664412569444,3.0,1208.0,8.8,520569.94089,72722780642.5,1316201.19,31.18138861,0.908863273914,7.72794958812,317811.0,170317.0,95543467.0,168169.0,103686.0,2151712.50717,399510.0,144818393.0
2110,2015-12-04,360.88,14917400.0,5383391312.0,21785438.5334,50869.0,0.564399178082,2.0,1257.0,8.93333333333,527800.078958,72722780642.5,1326955.76,27.03445429,1.05649308233,8.24482900885,274245.0,160944.0,95704411.0,160017.0,102105.0,2667462.20828,348038.0,125600042.0
2111,2015-12-05,377.72,14921600.0,5636186752.0,40058592.2884,50973.0,0.623240821429,0.0,1078.0,7.71666666667,607331.597705,72722780642.5,1598511.04,32.71329254,0.82259079012,7.98405218442,426997.0,200213.0,95904624.0,198627.0,107750.0,4814997.07462,514472.0,194326396.0
2112,2015-12-06,390.04,14925900.0,5821698036.0,58053909.7428,51071.0,0.572171406977,1.0,1206.0,7.3,621791.873841,72722780642.5,1688873.2,30.07728753,0.826305802569,9.39426734232,374142.0,179777.0,96084401.0,176751.0,98004.0,5637565.63396,524019.0,204388399.0
2113,2015-12-07,395.58,14929675.0,5905880836.5,40437811.302,51169.0,0.649581788079,0.0,1266.0,8.03333333333,593762.303117,79102380900.2,1505973.06,32.2348716,0.880185883787,8.1058683015,340611.0,185788.0,96270189.0,184241.0,103201.0,3098092.99737,432522.0,171097161.0
2114,2015-12-08,394.99,14933650.0,5898642413.5,22999694.4828,51275.0,0.667387415094,1.0,1249.0,7.78333333333,625219.90858,79102380900.2,1582724.93,32.11371119,0.93525025491,8.23919649969,374956.0,192097.0,96462286.0,189911.0,110845.0,2992135.18512,428441.0,169230099.0
2115,2015-12-09,414.01,14938075.0,6184512430.75,67053317.6352,51388.0,0.643142887006,0.0,1258.0,6.41666666667,695999.520873,79102380900.2,1847312.62,37.33796324,0.883676232118,8.30241668652,414210.0,222503.0,96684789.0,220194.0,121179.0,3869382.8982,504936.0,209048581.0
2116,2015-12-10,415.64,14942975.0,6210898129.0,31321399.0962,51501.0,0.580618642857,2.0,1179.0,6.8,770711.333848,79102380900.2,2051183.4,35.30416521,1.09024055937,9.70046819136,403387.0,211452.0,96896241.0,210092.0,114772.0,3370213.78203,452652.0,188140441.0
2117,2015-12-11,444.29,14947350.0,6640958131.5,76154164.2851,51606.0,0.600046308571,1.0,1324.0,7.93333333333,688135.119507,79102380900.2,1961096.06,39.63005169,1.01069685469,9.28558063997,387377.0,211198.0,97107439.0,209083.0,118817.0,3624518.39334,436728.0,194034052.0
2118,2015-12-12,426.06,14951525.0,6370246741.5,107032617.755,51720.0,0.68788842515,2.0,1381.0,8.45,656677.514044,79102380900.2,1796268.96,41.97835617,0.990955805222,8.49476467918,457574.0,211456.0,97318895.0,208621.0,114950.0,3535444.34352,425448.0,181266304.0
2119,2015-12-13,438.79,14955250.0,6562214147.5,39287495.8922,51816.0,0.650935067114,2.0,1339.0,8.45,585897.901751,79102380900.2,1648972.82,33.00810311,0.987807877224,8.85825389066,381029.0,186151.0,97505046.0,183264.0,102888.0,5135908.4542,380438.0,166932544.0
2120,2015-12-14,445.6,14959650.0,6666020040.0,108826070.44,51934.0,0.670941056818,3.0,1399.0,7.91666666667,692067.32019,79102380900.2,1978018.4,39.48664553,1.09889090087,8.93014596003,423138.0,221499.0,97726545.0,215962.0,116030.0,4813539.63477,403953.0,180001345.0
2121,2015-12-15,459.48,14964475.0,6875876973.0,55276209.2925,52047.0,0.589143512953,3.0,1132.0,6.18333333333,758914.731799,79102380900.2,2234910.72,39.39891977,1.05829822848,9.81489605017,392348.0,227706.0,97954251.0,221166.0,121683.0,4352520.59535,459606.0,211179671.0
2122,2015-12-16,454.43,14968675.0,6802214980.25,85536938.6556,52160.0,0.675648559524,2.0,1442.0,7.53333333333,660609.714727,79102380900.2,1926328.77,39.1447328,0.979959420107,8.65645132588,411804.0,222531.0,98176782.0,216574.0,117482.0,4432222.99305,432569.0,196572300.0
2123,2015-12-17,453.39,14972650.0,6788449783.5,30852734.187,52267.0,0.676203924528,2.0,1582.0,7.65,625219.90858,79102380900.2,1819000.68,37.22822923,1.01902121362,8.28324535519,395053.0,219600.0,98396382.0,213882.0,117740.0,4256300.69285,393711.0,178504692.0
2124,2015-12-18,458.95,14976650.0,6873533517.5,37926164.8115,52368.0,0.6342352625,2.0,1341.0,7.46666666667,629152.109263,79102380900.2,1852781.15,37.92492881,1.01965415971,8.64222714064,383932.0,214387.0,98610769.0,210012.0,113325.0,4026919.22356,395919.0,181706820.0
2125,2015-12-19,461.16,14980525.0,6908418909.0,29418082.56,52472.0,0.672177303226,3.0,1524.0,7.8,720030.586381,93448670796.3,1803135.6,35.93690521,1.05614874536,8.31152555498,427602.0,216944.0,98827713.0,212043.0,107302.0,3973674.7796,370213.0,170727429.0
2126,2015-12-20,434.98,14984750.0,6518066555.0,54181213.7719,52566.0,0.558967088757,2.0,1374.0,6.41666666667,785065.607087,93448670796.3,1851709.86,32.57857501,1.34572001125,9.67248321937,363933.0,191441.0,99019154.0,187359.0,100576.0,3854017.04963,316336.0,137599935.0
2127,2015-12-21,438.7,14988600.0,6575498820.0,52315624.452,52679.0,0.738472396104,2.0,918.0,7.68333333333,715385.22776,93448670796.3,1706543.0,40.54469579,0.889637606371,7.68325439418,451443.0,222112.0,99241266.0,216719.0,109182.0,5241787.46538,437257.0,191824512.0
2128,2015-12-22,435.98,14992125.0,6536266657.5,30613418.7315,52789.0,0.780452347518,1.0,802.0,8.45,654995.565676,93448670796.3,1553396.74,38.26775215,0.758303952711,6.96184618832,391920.0,223130.0,99464396.0,212631.0,113228.0,4814662.10205,469864.0,204851463.0
2129,2015-12-23,441.4,14996250.0,6619344750.0,28293611.216,52901.0,0.681074981818,0.0,1036.0,7.86666666667,766484.1726,93448670796.3,1837989.6,39.9396651,1.08745753238,8.30583354798,409651.0,221289.0,99685685.0,208259.0,111963.0,4523984.27721,382912.0,169017138.0
2130,2015-12-24,453.95,14999975.0,6809238651.25,35843916.0595,53009.0,0.72916742953,1.0,1230.0,9.11666666667,692158.434651,93448670796.3,1709121.75,40.27402729,0.907151542822,7.52290713899,410857.0,227189.0,99912874.0,208294.0,106063.0,4734609.23672,415035.0,188405318.0
2131,2015-12-25,454.98,15003325.0,6826212808.5,19787454.9075,53096.0,0.652635067164,3.0,1051.0,8.53333333333,622478.055323,93448670796.3,1537832.4,30.46228338,1.17464080601,8.35215615563,329540.0,184124.0,100096998.0,167557.0,93386.0,4018262.26654,287748.0,130919375.0
2132,2015-12-26,417.99,15007975.0,6273183470.25,91276222.4367,53184.0,0.477272801075,3.0,1139.0,6.06666666667,864036.703658,93448670796.3,1955357.22,28.83614603,1.49318675812,11.4412607078,347238.0,170904.0,100267902.0,155481.0,90979.0,2670582.94449,313290.0,130951953.0
2133,2015-12-27,418.46,15012850.0,6282277211.0,31955095.3176,53273.0,0.457474835897,0.0,915.0,6.01666666667,905844.931254,93448670796.3,2050872.46,26.99051992,2.66316725305,13.1000961968,341200.0,156554.0,100424456.0,147338.0,91267.0,1517703.74445,184029.0,77008774.0
2134,2015-12-28,423.98,15016875.0,6366854662.5,32740834.4546,53367.0,0.585629142857,0.0,1043.0,7.11666666667,747902.738112,93448670796.3,1719238.9,30.14051256,1.62552485977,10.3049017904,314685.0,166837.0,100591293.0,158084.0,93619.0,1979239.84141,249458.0,105765156.0
2135,2015-12-29,431.13,15020675.0,6475863612.75,30691408.0275,53467.0,0.657941046053,2.0,946.0,8.41666666667,706094.510516,93448670796.3,1652090.16,32.07409932,1.61475116295,8.83281736527,343081.0,187040.0,100778333.0,181479.0,106510.0,2089114.92258,237312.0,102312368.0
2136,2015-12-30,428.0,15025000.0,6430700000.0,30700004.8378,53564.0,0.56486883237,1.0,972.0,7.08333333333,803647.041574,93448670796.3,1864368.0,31.69411709,1.86573067224,10.2530192041,342062.0,181836.0,100960169.0,177368.0,107580.0,2490059.56836,233474.0,99926963.0
2137,2015-12-31,429.34,15028600.0,6452379124.0,28540927.016,53647.0,0.579926861111,1.0,1147.0,7.43333333333,743604.444166,103880340815.0,1557216.18,27.14353204,2.05815448773,9.48758426145,310331.0,164132.0,101124301.0,159215.0,99227.0,1227621.2685,176226.0,75660801.0
2138,2016-01-01,432.33,15031975.0,6498773751.75,20406959.2119,53710.0,0.469414296296,0.0,1304.0,7.78333333333,697129.166406,103880340815.0,1467328.02,19.7356877,2.61508751253,11.8693772194,232199.0,123623.0,101247924.0,118543.0,77955.0,976452.839324,129785.0,56110092.0
2139,2016-01-02,433.94,15035400.0,6524461476.0,15069490.9225,53789.0,0.578475175182,1.0,1235.0,10.0333333333,707457.005908,103880340815.0,1498828.76,29.83594196,3.26496108967,10.4883611375,334703.0,142904.0,101390828.0,138136.0,85567.0,1014427.40827,105790.0,45906482.0
2140,2016-01-03,428.13,15039125.0,6438700586.25,23322149.802,53867.0,0.525739651007,1.0,1085.0,7.13333333333,769424.042922,103880340815.0,1604631.24,23.84912157,3.09621802909,11.3752001928,295177.0,141064.0,101531892.0,136272.0,83682.0,891683.746701,121051.0,51825525.0
2141,2016-01-04,433.0,15043500.0,6513835500.0,21949458.6916,53962.0,0.545496834286,1.0,1121.0,6.38333333333,903685.956452,103880340815.0,1906932.0,29.04309207,2.34811922524,11.2056459195,363742.0,170176.0,101702068.0,165476.0,96236.0,1016358.61555,187554.0,81211038.0
2142,2016-01-05,431.9,15047575.0,6499047642.5,20487753.0816,54067.0,0.649576226994,0.0,968.0,6.73333333333,841718.919438,103880340815.0,1774245.2,33.25645748,1.96487252098,9.48733343315,365051.0,187012.0,101889080.0,183870.0,105773.0,1196076.64228,209072.0,90298235.0
2143,2016-01-06,430.75,15050975.0,6483207481.25,19156844.9786,54160.0,0.684647463235,1.0,1057.0,9.45,702293.086157,103880340815.0,1477472.5,30.18982189,1.59425154919,8.32482054114,338929.0,177478.0,102066558.0,174238.0,104228.0,1492712.39228,215148.0,92674992.0
2144,2016-01-07,453.71,15054575.0,6830411223.25,58478075.9822,54257.0,0.677849430556,1.0,1117.0,10.0,743604.444166,103880340815.0,1648782.14,34.09833151,1.2929318122,9.26943459659,326219.0,177873.0,102244431.0,175175.0,104641.0,1536633.73193,281067.0,127522745.0
2145,2016-01-08,447.04,15058950.0,6731953008.0,41191540.305,54366.0,0.623070194286,0.0,1252.0,7.21666666667,903685.956452,103880340815.0,1971446.4,35.79529128,1.62787431172,10.3759790738,366508.0,190001.0,102434432.0,186956.0,103806.0,1294742.51492,270905.0,121105566.0
2146,2016-01-09,450.15,15062925.0,6780575688.75,17656850.6046,54462.0,0.606929169811,0.0,1389.0,7.21666666667,821063.240434,103880340815.0,1802400.6,29.65980991,2.56124588564,10.1046150224,371151.0,178374.0,102612806.0,175150.0,92313.0,898916.058546,156330.0,70372025.0
2147,2016-01-10,446.24,15067175.0,6723576172.0,20063783.1186,54552.0,0.530182182353,0.0,1504.0,6.68333333333,877866.357696,103880340815.0,1909014.72,28.84040484,2.23139857559,11.5917754285,363228.0,164687.0,102777493.0,160954.0,103071.0,1156445.68689,191718.0,85552386.0
2148,2016-01-11,447.11,15071425.0,6738584831.75,25254134.411,54660.0,0.640220341176,1.0,1369.0,6.7,877866.357696,103880340815.0,1914972.13,33.93862178,1.79254076233,10.6522861307,365605.0,179771.0,102957264.0,173501.0,104975.0,1754221.804,238935.0,106830047.0
2149,2016-01-12,446.66,15075825.0,6733767994.5,20987190.7616,54763.0,0.588822897727,0.0,1386.0,6.73333333333,908849.876203,103880340815.0,1980490.44,34.68518114,1.99941861437,10.0708365877,372889.0,196656.0,103153920.0,192859.0,114910.0,1240624.8409,221764.0,99053316.0
2150,2016-01-13,429.57,15079650.0,6477765250.5,45901744.1211,54864.0,0.661572366013,0.0,1222.0,7.45,862135.539442,113354299801.0,1657710.63,34.14797822,1.54323616908,8.65067020477,341119.0,191628.0,103345548.0,187904.0,118193.0,1418323.06242,250059.0,107417819.0
2151,2016-01-14,431.9,15082950.0,6514326105.0,19112138.8037,54961.0,0.736487371212,0.0,1380.0,8.88333333333,743803.210499,113354299801.0,1439090.8,32.4379618,1.62865554465,7.84716069578,354601.0,183390.0,103528938.0,178801.0,111689.0,1200884.44414,204586.0,88360661.0
2152,2016-01-15,391.62,15086025.0,5907989110.5,116205455.818,55057.0,0.780627439024,0.0,1342.0,10.5,693089.355238,113354299801.0,1217938.2,35.56461585,0.95480918402,6.57971529672,344968.0,185105.0,103714043.0,181095.0,115655.0,1605659.3542,325720.0,127558283.0
2153,2016-01-16,370.4,15089500.0,5589150800.0,71683286.4755,55162.0,0.759423546763,0.0,1568.0,9.3,783247.320146,113354299801.0,1300104.0,35.06789583,1.15354507695,6.83182957525,393797.0,190301.0,103904344.0,187774.0,110313.0,1627411.81766,304279.0,112705089.0
2154,2016-01-17,385.45,15092975.0,5817587213.75,25665045.6335,55265.0,0.745804992806,0.0,1370.0,8.43333333333,783247.320146,113354299801.0,1352544.05,34.12662086,1.94828097687,7.01778151932,447783.0,192731.0,104097075.0,188183.0,114492.0,6688157.58444,180107.0,69422433.0
2155,2016-01-18,385.28,15097350.0,5816707008.0,25780217.133,55381.0,0.665721045714,0.0,1122.0,5.95,986102.741192,113354299801.0,1700240.64,38.60077135,2.29852085995,7.94750081801,395421.0,213934.0,104311009.0,209219.0,111996.0,9211159.67578,191993.0,73971077.0
2156,2016-01-19,378.66,15101075.0,5718173059.5,25270093.755,55493.0,0.752126040268,0.0,1166.0,8.31666666667,839596.048215,113354299801.0,1425654.9,40.1235823,1.65217437466,6.92956910589,382142.0,205735.0,104516744.0,199344.0,114512.0,10636308.7852,227882.0,86289615.0
2157,2016-01-20,408.33,15104725.0,6167712359.25,78165567.7533,55619.0,0.863243054795,2.0,1217.0,8.58333333333,822691.429794,113354299801.0,1509187.68,46.36233719,1.177138386,7.69864094311,387569.0,196033.0,104712777.0,190881.0,117998.0,5061050.41259,313982.0,128208178.0
2158,2016-01-21,408.0,15108075.0,6164094600.0,37002467.8592,55731.0,0.840713619403,1.0,1440.0,9.16666666667,755072.956112,113354299801.0,1384752.0,44.97159781,1.02354601937,6.58652968037,406195.0,210240.0,104923017.0,204315.0,107878.0,3520396.33168,331592.0,135289667.0
2159,2016-01-22,385.7,15112200.0,5828775540.0,59059297.6044,55850.0,0.722907612121,1.0,1470.0,8.33333333333,929754.013123,113354299801.0,1610297.5,50.43939975,1.57458577823,7.12186983096,413921.0,226106.0,105149123.0,221077.0,114796.0,7043414.58332,265149.0,102268007.0
